state_clean,year,month,total_enrolment,total_demo_updates,total_identity_activity,update_to_enrolment_ratio,lifecycle_dominance_index,governance_phase,age_0_5,age_5_17,age_18_greater,child_share,adult_share,saturation_index,future_update_pressure_enrol,mom_growth,enrolment_volatility,enrolment_lifecycle_index,rolling_enrolment_trend,age_shift_momentum_enrol,coverage_inequality_index,z_score,demo_age_5_17,demo_age_17_,youth_update_share,adult_update_share,update_saturation_index,future_update_pressure_demo,mom_update_growth,rolling_update_momentum,demographic_update_volatility,update_lifecycle_index,governance_load_index,age_shift_momentum_demo,update_zscore,is_anomaly,norm_saturation,norm_lifecycle,norm_volatility,governance_risk_score,policy_action,governance_quadrant
Sikkim,2025,11,402,3029,3431,7.534825870646766,7.534825870646766,Coverage Expansion Phase,240,157,5,0.9875621890547264,0.0124378109452736,0.0862873134328358,0.9875621890547264,26.41509433962264,221.6761902716061,0.9145631067961164,485.6666666666667,-0.0315873462874307,13.228228245962724,-0.5814487766056167,234,2795,0.0772532188841201,0.9227467811158798,0.7077102803738318,847.932476635514,1.172883787661406,2901.0,1292.6461232680813,0.8454935622317596,0.5053372063841909,2561,-0.0118118886237178,False,0.70657101679288,0.8082454140388208,0.0011951883208719,1.1028695855668127,Routine Monitoring,Transition Risk
Sikkim,2025,12,111,2561,2672,23.07207207207207,23.07207207207207,Lifecycle Transition Phase,69,26,16,0.8558558558558559,0.1441441441441441,1.0,0.8558558558558559,-72.38805970149254,149.76982339576955,0.1514563106796116,277.0,0.1317063331988705,13.228228245962724,-0.5902011476592206,171,2390,0.0667707926591175,0.9332292073408824,0.5983644859813084,935.007476635514,-0.1545064377682403,2328.0,1151.3823430989376,0.866458414681765,0.4821784483980297,2219,-0.4182798206751867,False,0.5967990230751085,0.8486731189106177,0.001063203208363,1.2529372990438723,Routine Monitoring,Maintenance Mode
Tamil Nadu,2025,3,34,382485,382519,11249.558823529413,11249.558823529413,Fully Saturated – Maintenance Phase,12,12,10,0.7058823529411765,0.2941176470588235,1.0,0.7058823529411765,,,0.0029823544031149,,,13.228228245962724,-0.5925170671476312,30071,352414,0.0786200766043112,0.9213799233956887,0.9864623685310032,5177.940972419234,,382485.0,,0.8427598467913774,,322343,1.129000895316275,False,0.9864096026296754,0.8029738367028582,,,Stable,Maintenance Mode
Tamil Nadu,2025,4,499,26851,27350,53.80961923847696,53.809619238476955,Coverage Expansion Phase,358,95,46,0.9078156312625252,0.0921843687374749,0.3134268537074148,0.9078156312625252,1367.6470588235293,,0.0236103056913263,,-0.2019332783213486,13.228228245962724,-0.5785313195877486,2613,24238,0.0973148113664295,0.9026851886335704,0.0692510845063884,190494.5190362465,-0.9297985541916676,204668.0,251471.21302049665,0.8053703772671409,0.3438127038712812,21625,-0.9291262406508718,False,0.0656232855410724,0.7308736183567713,0.234941207716,1.900191540531699,Capacity Expansion,Update Infra Gap
Tamil Nadu,2025,5,420,15754,16174,37.50952380952381,37.50952380952381,Coverage Expansion Phase,322,64,34,0.919047619047619,0.0809523809523809,0.2752380952380952,0.919047619047619,-15.831663326653311,248.8178718125636,0.0159058901499461,317.6666666666667,-0.0112319877850939,13.228228245962724,-0.5809073928291051,2227,13527,0.1413609242097245,0.8586390757902755,0.0406309480210659,135939.396768575,-0.4132806971807381,141696.66666666666,208602.61732378465,0.717278151580551,0.2642601264345529,11300,-0.9933468630543189,False,0.0368915957680692,0.5610004217745422,0.1948883617610472,1.71899718776752,Capacity Expansion,Update Infra Gap
Tamil Nadu,2025,6,1931,6321,8252,3.2734334541688246,3.2734334541688246,Coverage Expansion Phase,1355,393,183,0.9052304505437596,0.0947695494562402,0.3222164681512169,0.9052304505437596,359.7619047619047,850.488683052279,0.0976721067020131,950.0,0.0138171685038593,13.228228245962724,-0.5354612324786049,827,5494,0.1308337288403733,0.8691662711596266,0.0163024135102931,16042.796038865132,-0.5987685667132157,16308.666666666666,183280.32468757613,0.7383325423192533,0.2617661146754594,4667,-1.0479375750604207,False,0.0124682354338582,0.6016007883676081,0.171229320224912,1.760361873158662,Capacity Expansion,Update Infra Gap
Tamil Nadu,2025,7,972,16876,17848,17.362139917695472,17.362139917695472,Coverage Expansion Phase,630,273,69,0.9290123456790124,0.0709876543209876,0.241358024691358,0.9290123456790124,-49.66338684619368,764.5811489523746,0.067848562670864,1107.6666666666667,-0.0237818951352526,13.228228245962724,-0.5643049570160832,2288,14588,0.1355771509836454,0.8644228490163546,0.0435246844486168,12418.556672013976,1.6698307229868692,12983.666666666666,163856.98603141704,0.7288456980327092,0.258728384613435,12300,-0.986853618183032,False,0.0397966111709086,0.5833067726145423,0.1530817700548539,1.6965919314984874,Capacity Expansion,Update Infra Gap
Tamil Nadu,2025,9,76207,298491,374698,3.916844909260304,3.916844909260304,Coverage Expansion Phase,64432,11664,111,0.9985434408912568,0.0014565591087432,0.0049523009697271,0.9985434408912568,7740.22633744856,43162.77153983512,2.898848479827686,26370.0,-0.0695310952122443,13.228228245962724,1.6985288444199709,48896,249595,0.1638106341564737,0.8361893658435263,0.7698344741498038,24680.49589323264,16.687307418819625,107229.33333333331,169551.96325964498,0.6723787316870525,0.467252793102164,200699,0.642910334069531,False,0.7689373533016018,0.474418343474784,0.1584026825301061,0.8638836727032884,Routine Monitoring,Transition Risk
Tamil Nadu,2025,10,39893,187976,227869,4.712004612338004,4.712004612338004,Coverage Expansion Phase,32607,7205,81,0.9979695685959944,0.0020304314040057,0.0069034667736194,0.9979695685959944,-47.651790517931424,37625.02726909311,1.7906552895369068,39024.0,0.0005738722952624,13.228228245962724,0.6063171521843242,35061,152915,0.1865184917223475,0.8134815082776524,0.4848065942114955,86439.66481660107,-0.3702456690486481,167781.0,122386.49004758109,0.626963016555305,0.3279914568193967,117854,0.0033372886593361,False,0.4827985144024894,0.3868406640102465,0.1143351920454541,1.0183773416532114,Routine Monitoring,Expansion Phase
Tamil Nadu,2025,11,60903,364106,425009,5.978457547247262,5.978457547247262,Coverage Expansion Phase,48403,12123,377,0.9938098287440684,0.0061901712559315,0.0210465822701673,0.9938098287440684,52.66588123229639,18231.56197367631,3.012923535746832,59001.0,0.0041597398519258,13.228228245962724,1.2382323268792337,66505,297601,0.1826528538392665,0.8173471461607335,0.9390613152315764,17277.599973177475,0.936981316763842,283524.3333333333,158557.550895566,0.6346942923214668,0.4962345102121179,231096,1.022637840512909,False,0.9388237932813808,0.4017493181828536,0.1481304191721194,0.6110559440735924,Stable,Transition Risk
Tamil Nadu,2025,12,34850,387734,422584,11.125796269727402,11.125796269727402,Coverage Expansion Phase,30175,4384,291,0.9916499282639886,0.0083500717360114,0.028390243902439,0.9916499282639886,-42.77785987553979,13817.927714868583,1.0895534752713114,45215.333333333336,0.0021599004800799,13.228228245962724,0.4546394641316623,53612,334122,0.1382700511175187,0.8617299488824813,1.0,0.0,0.0648931904445409,313272.0,168781.1512363471,0.7234598977649626,0.5768678436041378,280510,1.1593779383905916,False,1.0,0.5729210308478335,0.1576824999645796,0.7306035308124131,Stable,Transition Risk
Telangana,2025,4,634,16830,17464,26.54574132492113,26.545741324921135,Coverage Complete – Update Gap,487,82,65,0.8974763406940063,0.1025236593059936,1.0,0.8974763406940063,,,0.0273938280369148,,,13.228228245962724,-0.5744709412639117,2272,14558,0.1349970291146761,0.8650029708853239,0.0704815190170278,118799.89801747171,-0.9295184809829722,127808.0,156946.59272504135,0.7300059417706477,0.2663426419543844,12286,-1.1968654458503345,False,0.0668585159413124,0.585544135912404,0.1466252740094369,1.6653108939805286,Capacity Expansion,Update Infra Gap
Telangana,2025,5,911,16774,17685,18.41273326015368,18.412733260153676,Coverage Expansion Phase,736,154,21,0.9769484083424808,0.0230515916575192,0.2248416786287258,0.9769484083424808,43.69085173501577,,0.0514469453376205,,-0.0794720676484744,13.228228245962724,-0.566139646480928,2791,13983,0.1663884583283653,0.8336115416716346,0.0702469994053252,84418.47327732782,-0.0033273915626856,90796.66666666669,128162.52521440633,0.6672230833432693,0.2169437790540398,11192,-1.1974227441018224,False,0.0666230822377527,0.4644764166159004,0.1197318383084663,1.517585172686614,Capacity Expansion,Update Infra Gap
Telangana,2025,6,1516,33974,35490,22.41029023746702,22.41029023746702,Lifecycle Transition Phase,849,598,69,0.9544854881266492,0.0455145118733509,0.443941546580069,0.9544854881266492,66.41053787047201,451.0502558843452,0.1997745020253059,1020.3333333333334,0.0224629202158317,13.228228245962724,-0.5479431362148441,5491,28483,0.1616235945134514,0.8383764054865486,0.1422780229996733,19321.04525390936,1.0253964468820795,22526.0,108432.58631364774,0.676752810973097,0.2410286052506413,22992,-1.0262525668591629,False,0.1389348626167893,0.4828531267332753,0.1012978264018592,1.445216090518345,Routine Monitoring,Update Infra Gap
Telangana,2025,7,8581,68204,76785,7.948257778813658,7.948257778813658,Coverage Expansion Phase,6137,2168,276,0.9678359165598416,0.0321640834401584,0.3137235215547766,0.9678359165598416,466.02902374670185,4264.370801575929,0.7242660876101391,3669.3333333333335,-0.0133504284331924,13.228228245962724,-0.3354500039340478,9287,58917,0.1361650343088382,0.8638349656911618,0.2856281356528439,28325.3206692743,1.0075351739565552,39650.66666666666,93980.25156808212,0.7276699313823236,0.3172259859520798,49630,-0.6856040106372889,False,0.2828437139176276,0.5810394756109863,0.0877947683276254,1.385990530020984,Routine Monitoring,Update Infra Gap
Telangana,2025,9,42903,235133,278036,5.480572454140736,5.480572454140736,Coverage Expansion Phase,34660,8092,151,0.9964804326037806,0.0035195673962193,0.0343293189108167,0.9964804326037806,399.9766926931593,22138.94636908752,2.7033031277404267,17666.666666666668,-0.0286445160439391,13.228228245962724,0.69684855036765,22329,212804,0.0949632761033117,0.9050367238966882,0.9847017831866188,1720.0856038461263,2.447495748049968,112437.0,106509.1835034269,0.8100734477933765,0.6080285759805839,190475,0.9756324147661932,False,0.9846421550160104,0.739942813939202,0.099500758986539,0.8548014179097305,Routine Monitoring,Transition Risk
Telangana,2025,10,29041,178275,207316,6.138734892049172,6.138734892049172,Coverage Expansion Phase,23552,5356,133,0.995420267897111,0.004579732102889,0.0446700023574098,0.995420267897111,-32.31009486516094,17266.37545442973,1.7892846703136092,26841.666666666668,0.0010601647066696,13.228228245962724,0.2799228887007852,29166,149109,0.1636011779554059,0.836398822044594,0.7465889960047909,40681.92681871355,-0.241812080822343,160537.33333333334,92921.32324212062,0.6727976440891881,0.4358776068338788,119943,0.4097955579253136,False,0.7456012707839607,0.4752261558360232,0.0868053938816525,0.8164302789337151,Routine Monitoring,Transition Risk
Telangana,2025,11,29104,217150,246254,7.461173721825179,7.461173721825179,Coverage Expansion Phase,23530,5285,289,0.990070093457944,0.009929906542056,0.0968547807332853,0.990070093457944,0.2169346785579007,7985.105029574342,1.7655656240865245,33682.666666666664,0.005350174439167,13.228228245962724,0.2818177319185758,37857,179293,0.1743357126410315,0.8256642873589685,0.9093916728786444,19044.60184432922,0.2180619828915999,210186.0,96626.57105096227,0.6513285747179369,0.477710638979868,141436,0.7966700137571964,False,0.9090385069604168,0.4338261410978868,0.0902672688813004,0.6150549030187705,Stable,Transition Risk
Telangana,2025,12,15733,228745,244478,14.539185152227802,14.539185152227802,Coverage Expansion Phase,13382,2212,139,0.9911650670565054,0.0088349329434945,0.0861745767103931,0.9911650670565054,-45.94213853765805,7701.62833431996,0.7389652148494592,24626.0,-0.0010949735985615,13.228228245962724,-0.120340183400112,32382,196363,0.141563750027323,0.858436249972677,0.9579497960516948,8748.825266137877,0.053396269859544,208056.66666666663,87498.1526328794,0.716872499945354,0.5332475039634001,163981,0.9120606070786288,False,0.9577858961170986,0.5602181808965007,0.081738434876601,0.6841707196560031,Stable,Transition Risk
Tripura,2025,9,3104,17526,20630,5.646262886597938,5.646262886597938,Coverage Expansion Phase,2011,1071,22,0.9929123711340206,0.0070876288659793,0.0506765463917525,0.9929123711340206,366.76691729323306,1571.766203988367,2.086557194544948,1312.0,-0.0560702658708627,13.228228245962724,-0.5001810563759334,1575,15951,0.0898664840807942,0.9101335159192058,0.605535017102581,8914.514148498773,-0.366652211621856,22599.0,7174.305401918711,0.8202670318384115,0.4567625665410016,14376,-0.4526765612687939,False,0.6039975029212729,0.7595996757435611,0.0066905209581708,1.1622926937804592,Routine Monitoring,Transition Risk
Tripura,2025,10,1751,11496,13247,6.5653912050257,6.5653912050256995,Coverage Expansion Phase,1162,547,42,0.9760137064534552,0.0239862935465448,0.1715019988577955,0.9760137064534552,-43.5889175257732,1221.9333042355463,1.0656832730308934,1840.0,0.0168986646805654,13.228228245962724,-0.5408750702437207,1027,10469,0.0893354210160055,0.9106645789839944,0.3971944857132986,11391.818608990085,-0.344060253337898,18898.0,8174.81082349922,0.8213291579679889,0.3880393538836426,9442,-1.2740160522872768,False,0.3948449184082899,0.7616478333352051,0.0076253099074326,1.374428224834348,Routine Monitoring,Expansion Phase
Tripura,2025,11,2932,18610,21542,6.347203274215553,6.347203274215553,Coverage Expansion Phase,1902,968,62,0.9788540245566166,0.0211459754433833,0.1511937244201909,0.9788540245566166,67.44717304397487,736.5407886419688,1.8858892290564984,2595.6666666666665,-0.0028403181031614,13.228228245962724,-0.5053542791292663,1818,16792,0.0976894142933906,0.9023105857066094,0.6429879418166742,5668.399451796059,0.6188239387613084,15877.333333333334,6676.2582334718,0.8046211714132186,0.459083492787859,14974,-0.3050261453046089,False,0.6415964086612519,0.7294288825436851,0.0062251871586399,1.0940576610410733,Routine Monitoring,Transition Risk
Tripura,2025,12,2071,28943,31014,13.9753742153549,13.9753742153549,Coverage Expansion Phase,1478,575,18,0.9913085465958474,0.0086914534041525,0.0621438918396909,0.9913085465958474,-29.365620736698496,610.8030233498631,1.1202337879209574,2251.333333333333,-0.0124545220392307,13.228228245962724,-0.5312504697724038,2776,26167,0.0959126559098918,0.9040873440901082,1.0,0.0,0.5552391187533585,19683.0,7341.66573741954,0.8081746881802163,0.5810427391448706,23391,1.102420116833697,False,1.0,0.7362813289158096,0.0068468885188021,0.7431282174346117,Stable,Transition Risk
Uttar Pradesh,2025,3,5393,1619359,1624752,300.27053587984426,300.27053587984426,Fully Saturated – Maintenance Phase,1393,3326,674,0.8750231781939551,0.1249768218060448,1.0,0.8750231781939551,,,0.0632581296861396,,,13.228228245962724,-0.4313350861295437,115598,1503761,0.0713850356838724,0.9286149643161276,1.0,0.0,,1619359.0,,0.8572299286322551,,1388163,1.4406141931411487,False,1.0,0.8308773098863101,,,Stable,Maintenance Mode
Uttar Pradesh,2025,4,57903,105706,163609,1.8255703504136227,1.8255703504136227,Coverage Expansion Phase,32513,23189,2201,0.961988152600038,0.038011847399962,0.3041511765993992,0.961988152600038,973.6695716669758,,0.4410381146397748,,-0.0869649744060828,13.228228245962724,1.1480016974606362,10765,94941,0.1018390630616994,0.8981609369383006,0.0652764458035556,806229.4440099447,-0.9347235541964444,862532.5,1070314.300663361,0.7963218738766011,0.5916860116104274,84176,-0.9781293196590234,False,0.0616331548081834,0.7134248800230988,1.0,2.651791725214915,Immediate Intervention,Update Infra Gap
Uttar Pradesh,2025,5,49861,107731,157592,2.160626541786165,2.1606265417861654,Coverage Expansion Phase,26928,21554,1379,0.9723431138565212,0.0276568861434788,0.2212961231035334,0.9723431138565212,-13.888744970036091,28282.43532654145,0.4099415896737982,37719.0,-0.0103549612564831,13.228228245962724,0.9061234568658498,10723,97008,0.0995349527991014,0.9004650472008985,0.0665269405981008,570288.5631265211,0.0191569068927024,610932.0,873323.986790126,0.8009300944017971,0.5337161165644937,86285,-0.974893468632784,False,0.0628885236817055,0.7223111710104094,0.8159486550013662,2.47537130233007,Immediate Intervention,Update Infra Gap
Uttar Pradesh,2025,6,48753,82379,131132,1.68972165815437,1.68972165815437,Coverage Expansion Phase,21109,26080,1564,0.9679199228765408,0.032080077123459,0.2566882135412682,0.9679199228765408,-2.222177653877777,4993.728199785541,0.4960228569496454,52172.333333333336,0.0044231909799801,13.228228245962724,0.8727982777339146,5753,76626,0.0698357591133662,0.9301642408866336,0.0508713632986879,93589.14559814511,-0.2353268789856215,98605.33333333331,760463.8446726117,0.8603284817732675,0.5315086287335993,70873,-1.0154047255301772,False,0.0471719253204543,0.8368524242932992,0.7105015365870443,2.500182035559889,Immediate Intervention,Update Infra Gap
Uttar Pradesh,2025,7,157866,219131,376997,1.388082297644838,1.388082297644838,Coverage Expansion Phase,73166,81078,3622,0.9770564909480192,0.0229435090519807,0.1835821132304635,0.9770564909480192,223.8077656759584,62679.01623616418,1.542045291248595,85493.33333333333,-0.0091365680714782,13.228228245962724,4.154576500317714,20917,198214,0.0954543172805308,0.9045456827194692,0.1353195925054296,117954.22488116182,1.6600347175857926,136413.66666666666,668740.5274381088,0.8090913654389383,0.4982670755179601,177297,-0.7968817134115151,False,0.1319493101065786,0.7380490092639863,0.6248029071833153,2.230902606340723,Immediate Intervention,Expansion Phase
Uttar Pradesh,2025,9,261078,1150620,1411698,4.407188656263646,4.407188656263646,Coverage Expansion Phase,126150,132593,2335,0.9910563126728412,0.0089436873271589,0.0715627681830387,0.9910563126728412,65.37949906883054,106176.16598370842,2.5218235686934176,155899.0,-0.0139998217248218,13.228228245962724,7.258871074835133,181525,969095,0.1577627713754323,0.8422372286245676,0.7105404051850146,140110.98713956156,4.250831694283328,484043.3333333333,667139.8513006599,0.6844744572491352,0.6101542510511008,787570,0.6915921811962447,False,0.7094121726390614,0.4977432118181338,0.623307368696107,1.4116384078751796,Routine Monitoring,Transition Risk
Uttar Pradesh,2025,10,128994,590196,719190,4.575375598865064,4.5753755988650635,Coverage Expansion Phase,65950,60924,2120,0.9835651270601732,0.0164348729398266,0.1315033676030937,0.9835651270601732,-50.59177717004113,69441.21300783851,1.1587306954294554,182646.0,0.0074911856126677,13.228228245962724,3.2861969227931347,58331,531865,0.0988332689479427,0.9011667310520572,0.3644627287710755,415206.4560444389,-0.4870626271053866,653315.6666666666,424679.72380453965,0.8023334621041146,0.4945919208303577,473534,-0.2039379795589109,False,0.3619855822317628,0.7250173639316905,0.3967728163276195,1.7598045980275472,Capacity Expansion,Expansion Phase
Uttar Pradesh,2025,11,178375,1124619,1302994,6.304801681850035,6.304801681850035,Coverage Expansion Phase,98389,77584,2402,0.9865339873861249,0.0134660126138752,0.1077480801582037,0.9865339873861249,38.28162550196132,66738.85977699449,1.475591922299896,189482.3333333333,-0.0029688603259513,13.228228245962724,4.771423159899718,86211,1038408,0.0766579614962934,0.9233420385037066,0.6944840520230535,291812.03013044054,0.9055008844519448,955145.0,493190.790055397,0.8466840770074132,0.6548727461293111,952197,0.6500438540193307,False,0.6932932363030369,0.8105411506823487,0.4607838514025479,1.57803176578186,Capacity Expansion,Transition Risk
Uttar Pradesh,2025,12,114402,1460645,1575047,12.767652663414976,12.767652663414975,Coverage Expansion Phase,66124,46876,1402,0.9877449694935404,0.0122550305064596,0.0980584265895208,0.9877449694935404,-35.86433076384022,33525.9957694523,0.8915478313792783,140590.33333333334,-0.0012109821074155,13.228228245962724,2.847315141301077,113623,1347022,0.0777896066463788,0.9222103933536212,0.901989614409158,103742.6863427649,0.2987909683190484,1058486.6666666667,557891.7291830019,0.8444207867072423,0.7430064463123273,1233399,1.1869969784356869,False,0.9016075973371876,0.8061767206195706,0.5212350209802232,1.4258041442626062,Routine Monitoring,Transition Risk
Uttarakhand,2025,3,311,70890,71201,227.9421221864952,227.94212218649517,Fully Saturated – Maintenance Phase,186,76,49,0.842443729903537,0.157556270096463,0.8578063594140765,0.842443729903537,,,0.1264325323475046,,,13.228228245962724,-0.5841857723646474,7103,63787,0.1001974890675694,0.8998025109324306,1.0,0.0,,70890.0,,0.799605021864861,,56684,1.582645992214832,False,1.0,0.7197559590629502,,,Stable,Maintenance Mode
Uttarakhand,2025,4,1276,20997,22273,16.455329153605014,16.455329153605014,Coverage Expansion Phase,998,204,74,0.9420062695924764,0.0579937304075235,0.3157436433298502,0.9420062695924764,310.2893890675241,,0.3393715341959334,,-0.0995625396889395,13.228228245962724,-0.5551615865683319,2620,18377,0.1247797304376815,0.8752202695623185,0.296191282268303,32335.43582310621,-0.703808717731697,45943.5,35279.67863374042,0.7504405391246368,0.3171157313357917,15757,-0.7815851670885786,False,0.2934480327243449,0.624949320040035,0.0329498412429953,1.3644511285586851,Routine Monitoring,Update Infra Gap
Uttarakhand,2025,5,624,22138,22762,35.4775641025641,35.4775641025641,Coverage Expansion Phase,477,135,12,0.9807692307692308,0.0192307692307692,0.1047008547008547,0.9807692307692308,-51.09717868338558,492.324080256085,0.2245841035120148,737.0,-0.0387629611767542,13.228228245962724,-0.5747717100286405,2697,19441,0.1218267232812358,0.8781732767187641,0.3122866412752151,26138.838576197868,0.0543410963470971,38008.333333333336,28482.07282367864,0.7563465534375282,0.3241810237361356,16744,-0.7275177076701194,False,0.3096061269391951,0.6363382198274085,0.0265987244418032,1.3533308173300167,Routine Monitoring,Expansion Phase
Uttarakhand,2025,6,294,16123,16417,54.84013605442177,54.84013605442177,Coverage Complete – Update Gap,160,80,54,0.8163265306122449,0.1836734693877551,1.0,0.8163265306122449,-52.88461538461539,499.72125563491227,0.133086876155268,731.3333333333334,0.1644427001569858,13.228228245962724,-0.5846970792646862,1562,14561,0.0968802332072195,0.9031197667927804,0.2274368740301876,15260.181906239715,-0.2717047610443581,19752.666666666668,25701.38002779877,0.806239533585561,0.3269919923624869,12999,-1.0125446738419273,False,0.2244256390318119,0.7325496614013068,0.0240006766543418,1.5321246990238366,Capacity Expansion,Update Infra Gap
Uttarakhand,2025,7,2363,21888,24251,9.262801523487092,9.262801523487093,Coverage Expansion Phase,1863,479,21,0.9911129919593736,0.0088870080406263,0.048384821554521,0.9911129919593736,703.7414965986395,1111.589102741356,0.7968576709796673,1093.6666666666667,-0.1747864613471288,13.228228245962724,-0.5224680218423269,2498,19390,0.114126461988304,0.8858735380116959,0.3087600507829031,13859.130568486387,0.3575637288345841,20049.666666666668,22761.83080729668,0.7717470760233918,0.3311186372333535,16892,-0.7393642149923059,False,0.3060657907834435,0.6660359142642026,0.0212542066524144,1.3812243301331737,Routine Monitoring,Expansion Phase
Uttarakhand,2025,9,10956,43375,54331,3.959017889740781,3.9590178897407813,Coverage Expansion Phase,9223,1704,29,0.997353048557868,0.0026469514421321,0.0144111800738306,0.997353048557868,363.6479052052476,5653.887364754743,2.834750462107209,4537.666666666667,-0.0062400565984941,13.228228245962724,-0.2640174223109916,5095,38280,0.1174639769452449,0.8825360230547551,0.6118634504161377,10529.62707481074,0.9816794590643274,27128.666666666668,21035.87553442928,0.7650720461095101,0.4277187662950687,33185,0.2788193963349822,False,0.6103506026979807,0.6531640784135878,0.0196416177736376,1.0624550934892447,Routine Monitoring,Transition Risk
Uttarakhand,2025,10,6707,26519,33226,3.953928731176383,3.953928731176383,Coverage Expansion Phase,5722,957,28,0.9958252571939764,0.0041747428060235,0.0227291552772393,0.9958252571939764,-38.78240233661921,4296.587521898436,1.5920517560073937,6675.333333333333,0.0015277913638913,13.228228245962724,-0.3918140704441981,2556,23963,0.0963837248765036,0.9036162751234964,0.3740866130624912,19149.194159966148,-0.3886109510086455,30594.0,9512.81709414549,0.8072325502469927,0.3716623201978279,21407,-0.5199195133561225,False,0.3716469777325858,0.734464551316076,0.008875431544822,1.371693005128312,Routine Monitoring,Expansion Phase
Uttarakhand,2025,11,8561,46254,54815,5.402873496086905,5.402873496086905,Coverage Expansion Phase,7405,1126,30,0.9964957364793832,0.0035042635206167,0.0190787680566911,0.9964957364793832,27.64276129417027,2130.232459928573,1.873197781885397,8741.333333333334,-0.0006704792854068,13.228228245962724,-0.3360515414635051,4866,41388,0.1052017122843429,0.8947982877156571,0.6524756665256031,13454.752094794752,0.7441834156642408,38716.0,12434.643950136517,0.789596575431314,0.4543941885490244,36522,0.4152437746572823,False,0.651121113867616,0.7004561085342847,0.0116053432451726,1.0609403379118414,Routine Monitoring,Transition Risk
Uttarakhand,2025,12,5864,69235,75099,11.806787175989086,11.806787175989086,Coverage Expansion Phase,5174,649,41,0.9930081855388811,0.0069918144611186,0.0380665453994239,0.9930081855388811,-31.503329050344583,1379.7206238945662,1.079667282809612,7044.0,0.0034875509405019,13.228228245962724,-0.4171688773108239,7069,62166,0.1021015382393298,0.8978984617606702,0.9766539709408943,1105.1076315418252,0.4968435162364335,47336.0,19693.25532934224,0.7957969235213403,0.569120916206045,55097,1.5042221137419571,False,0.9765629746489246,0.7124125887090801,0.0183871852601302,0.7542367993202858,Stable,Transition Risk
West Bengal,2025,3,121,320522,320643,2648.9421487603304,2648.9421487603304,Lifecycle Transition Phase,45,30,46,0.6198347107438017,0.3801652892561983,1.0,0.6198347107438017,,,0.0036496843698887,,,13.228228245962724,-0.5899003788944919,20580,299942,0.0642077610897223,0.9357922389102776,0.5764618284365918,135753.30182584672,,320522.0,,0.8715844778205553,,279362,0.2818491013991681,False,0.57481099509691,0.8585579949536711,,,Stable,Maintenance Mode
West Bengal,2025,4,4036,20935,24971,5.187066402378592,5.187066402378592,Coverage Expansion Phase,2747,947,342,0.9152626362735382,0.0847373637264618,0.2228961089326496,0.9152626362735382,3235.537190082645,,0.1152083699428216,,-0.2954279255297365,13.228228245962724,-0.4721494075032225,1649,19286,0.0787676140434678,0.921232385956532,0.0376517941929728,164300.26565512503,-0.9346846706310332,170728.5,211839.9992553342,0.8424647719130642,0.3447395863620533,17637,-1.0983281927994049,False,0.0339008300315492,0.8024048272083256,0.1979131018462851,1.9664170990230607,Capacity Expansion,Update Infra Gap
West Bengal,2025,5,8856,29864,38720,3.3721770551038843,3.3721770551038843,Coverage Expansion Phase,5044,3305,507,0.9427506775067752,0.0572493224932249,0.1505906091669612,0.9427506775067752,119.42517343904856,4375.306655919484,0.4020735614160775,4337.666666666667,-0.0274880412332369,13.228228245962724,-0.3271788629040096,2846,27018,0.095298687382802,0.904701312617198,0.0537106845846162,117125.69829645193,0.4265106281347026,123773.66666666669,170447.53375256955,0.8094026252343959,0.3159703238507464,24172,-1.057192886327832,False,0.0500223134866678,0.7386492290451282,0.1592394290204433,1.847866344578904,Capacity Expansion,Expansion Phase
West Bengal,2025,6,6221,44250,50471,7.113004340138241,7.113004340138241,Coverage Expansion Phase,2654,2924,643,0.8966404115094037,0.1033595884905963,0.2718806566817861,0.8966404115094037,-29.75383920505872,2413.498498031437,0.3557225699184904,6371.0,0.0461102659973714,13.228228245962724,-0.4064314324100109,4061,40189,0.091774011299435,0.9082259887005648,0.0795840407470288,29161.538837011885,0.4817171175997856,31683.0,144738.53863058265,0.81645197740113,0.3211528310673187,36128,-0.9909175454273904,False,0.0759965167552685,0.7522428915626059,0.1352190848840817,1.81146545969142,Capacity Expansion,Update Infra Gap
West Bengal,2025,7,22957,83528,106485,3.638454501894847,3.638454501894847,Coverage Expansion Phase,12273,9494,1190,0.9481639587054056,0.0518360412945942,0.1363513260140413,0.9481639587054056,269.0242726249799,8998.843647936108,1.155003446924127,12678.0,-0.0515235471960021,13.228228245962724,0.09693517223987,7849,75679,0.093968489608275,0.9060315103917248,0.1502258927800638,44653.36327012172,0.8876384180790959,52547.333333333336,125677.67515434076,0.8120630207834498,0.3360344439387221,67830,-0.8099664235111138,False,0.1469137109707627,0.743779419508232,0.1174102013371719,1.7142759098746412,Capacity Expansion,Expansion Phase
West Bengal,2025,9,99556,556016,655572,5.584957210012456,5.584957210012456,Coverage Expansion Phase,75959,22760,837,0.9915926714612882,0.0084073285387118,0.0221149294170464,0.9915926714612882,333.6629350524895,49764.31573259431,2.7688938752889336,42911.333333333336,-0.0434287127558823,13.228228245962724,2.400793833184913,34981,521035,0.062913657160945,0.937086342839055,1.0,0.0,5.656642084091562,227931.3333333333,217535.58614971483,0.87417268567811,0.6889278552571291,486054,1.366754226521416,False,1.0,0.8635489818285663,0.2032345839428207,1.066783565771387,Routine Monitoring,Transition Risk
